X Coordinate (km),Y Coordinate (km),Measured Depth (m),Deviation (deg),Abandoned (False),Abandoned (True),Surface-Casing Weight (kg/m),Production-Casing Size (mm),Cumulative GAS Prod. (e3m3),Month Well Spudded,Emission Rate (m3/day)
0.3262879055948517,0.012659309653550778,-0.43408448648121284,-2.436546717689611,0.0,1.0,-1.3792901256138905,-1.1732385485055292,-0.3329648966369636,-0.7154535351247443,63.07813426824667
0.6714728240575344,-1.6056111926241268,-0.28628099119606376,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,57.05039507017329
0.3085420805992576,-1.819405239263065,1.5798297505156902,-0.09219662170721026,0.0,1.0,0.6887932607175521,-0.16819659667851294,2.0668186880114314,2.418083099089948,61.70811336054801
-0.9559910618287136,0.48993514511403763,0.16958896285697467,-2.2434047821045033,0.0,1.0,1.1786024837960516,1.3393663310620127,2.0668186880114314,0.8791154872291201,51.25051758887784
1.0853512586321945,0.17083955311562232,-0.8741968778137683,-0.7203606477046742,0.0,1.0,1.187673024964172,1.3393663310620127,-0.3329648966369636,2.366453217917843,63.477474747407975
0.9479642264082411,0.4475410164628198,0.40497519047224934,3.5402089847277947,1.0,0.0,-0.43595384412937266,-1.1732385485055292,0.8669268956654079,4.304559526532254,51.789684314775975
-0.8008582046091665,-0.4864973664011132,-1.0985894570194037,0.012105183578264272,1.0,0.0,-0.43595384412937266,1.3393663310620127,-0.3329648966369636,-0.2070977820455546,29.174750291568333
-1.6927290221296638,1.9796557089009255,2.300890934539025,1.124467217640108,0.0,1.0,-1.3792901256138905,-1.1732385485055292,0.8669268956654079,2.6770268108146604,56.685749497604974
0.3881120700956305,-1.2514150855058856,-0.28628099119606376,0.012105183578264272,0.0,1.0,-0.43595384412937266,-1.1732385485055292,-0.3329648966369636,-0.7154535351247443,48.14343581431205
0.7018124603403245,-0.13594806604856818,-0.34039417170128766,-1.5893559358452833,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,43.562118531266485
-1.8885055430487978,2.707193658657312,-0.28628099119606376,0.012105183578264272,1.0,0.0,1.187673024964172,1.3393663310620127,-0.3329648966369636,0.2528053133182748,47.92946912588852
0.749897921618708,-1.4642974304534,0.05806450732363495,-0.10300961381718232,0.0,1.0,3.682071846197271,3.9785906691274455,-0.3329648966369636,0.7659269015825819,60.82349825715335
-2.011008980115156,0.7789445812954594,-0.9792472959503206,0.012105183578264272,1.0,0.0,-2.1049334190635194,-0.16819659667851294,-2.7327484812853586,-0.11853267818878949,41.01601648613418
1.0973726239517898,0.17129540396133444,-0.5061539593888476,0.012105183578264272,0.0,1.0,0.6887932607175521,1.3393663310620127,-0.3329648966369636,0.9235966156235492,54.51857604690966
-1.5358788270073171,0.2228065495267927,-0.9594587288129701,0.012105183578264272,1.0,0.0,1.7228349538832732,1.3393663310620127,-0.3329648966369636,-0.09907218451622685,47.14274012338691
-1.8490067712844112,2.055782800134833,-0.4504528074466756,0.012105183578264272,1.0,0.0,0.6887932607175521,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,36.78741325373494
-0.15055958541578673,-0.4258692039214142,-0.8860455877663794,0.012105183578264272,0.0,1.0,-0.43595384412937266,-1.1732385485055292,-0.3329648966369636,0.1543113861591818,49.52632616563317
-0.710411741728397,-0.18472410653975474,-0.28628099119606376,0.012105183578264272,1.0,0.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,48.47260039775756
0.10360642419852699,-1.5604819588986367,-0.28628099119606376,0.012105183578264272,1.0,0.0,-0.43595384412937266,-1.1732385485055292,-0.3329648966369636,-0.08954051414599201,39.753671089441625
-0.7184259852747942,1.2872182742643636,1.123471189866668,-0.05658464514305928,0.0,1.0,1.187673024964172,1.3393663310620127,0.8669268956654079,-0.7154535351247443,33.74169490349496
0.8655320070738685,-0.027911415614819066,0.3217899175059793,0.012105183578264272,1.0,0.0,0.6887932607175521,1.3393663310620127,-0.3329648966369636,0.0891783052959106,48.76258085581759
-0.7401789320435869,-0.127742750825752,-0.7816059278748072,0.01838254476416818,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,65.53887605413269
0.8500759659486742,0.2396730308181377,-0.28628099119606376,0.012105183578264272,1.0,0.0,0.6887932607175521,1.3393663310620127,-0.3329648966369636,-0.7154535351247443,43.68282592278625
0.8958716433566586,0.17630976326416678,0.49536741072928264,0.012105183578264272,0.0,1.0,-0.43595384412937266,1.3393663310620127,-0.3329648966369636,1.3143951008031762,55.371950780440976
0.8918645215834597,-0.034293327454787526,-0.28628099119606376,-1.4139490549649982,1.0,0.0,0.6887932607175521,1.3393663310620127,-2.7327484812853586,-0.7154535351247443,37.1171043003983
0.9576958078574374,0.45073197238280366,-1.0888173250997244,0.012105183578264272,1.0,0.0,-0.43595384412937266,-1.1732385485055292,-2.7327484812853586,-0.4227518241721171,36.644118254122105
0.05036894921174497,-0.7217164027885162,-0.28628099119606376,0.012105183578264272,1.0,0.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,38.48377297281161
-1.8833535293403996,0.7383738560270895,-0.28628099119606376,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,43.61239580373534
-2.1306501873435155,0.9416833332146514,1.0117024310353364,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,0.8669268956654079,-0.7154535351247443,52.02644154321144
-1.2742710198142058,0.5669739380393692,-0.31095562429325396,-1.9072353896567111,0.0,1.0,-0.43595384412937266,-1.1732385485055292,-0.3329648966369636,0.2539967721145541,49.35517359885321
-1.7797408092048346,2.9273696171362182,1.5463601986907891,3.0417474884001754,0.0,1.0,-0.43595384412937266,-0.16819659667851294,0.8669268956654079,2.366453217917843,57.22505065773934
-1.4511568238025458,0.14394435321861312,1.9677833877269582,2.071254953751137,0.0,1.0,-0.43595384412937266,-0.16819659667851294,3.2667104803138027,1.9724775092814708,51.28585576050588
0.548969386991176,-1.1766555468091142,-0.28628099119606376,0.012105183578264272,1.0,0.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,31.899531504138498
0.8311852490178802,-0.295951712893488,0.9454962372795094,-1.732616002278043,0.0,1.0,-0.43595384412937266,-0.16819659667851294,0.8669268956654079,1.490333849720427,56.29433680559249
-1.4631781891221418,0.09653586526456295,-0.28628099119606376,0.012105183578264272,0.0,1.0,1.1786024837960516,-1.1732385485055292,-2.7327484812853586,-0.7154535351247443,46.25072039061484
0.8512208578838734,0.2729501425551151,-0.946632805668391,0.012105183578264272,0.0,1.0,0.6887932607175521,1.3393663310620127,-0.3329648966369636,-0.7154535351247443,41.59582490090232
0.732724542590714,0.538255334759512,0.2514305676842886,-2.5034444729649965,0.0,1.0,0.6887932607175521,1.3393663310620127,-0.3329648966369636,-0.7154535351247443,58.95716396127441
-1.6475057906892794,1.2949677386414684,-0.28628099119606376,0.012105183578264272,1.0,0.0,1.187673024964172,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,39.576083480189446
1.116263340882584,-0.43908887844706274,-0.28628099119606376,0.012105183578264272,1.0,0.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,31.731435244013856
-1.613159032633291,1.2913209318757723,-0.5855525312362416,1.0956520776224734,0.0,1.0,1.187673024964172,-0.16819659667851294,-0.3329648966369636,1.2027951268850103,55.81609720972166
0.9662824973714345,-0.17743049300836228,-0.57858988724347,-1.0359506883473413,1.0,0.0,0.7432165077262745,1.3393663310620127,-0.3329648966369636,-0.7154535351247443,45.630606449284656
0.814011869989886,0.16035498366424603,-1.0301845335816489,0.012105183578264272,1.0,0.0,1.187673024964172,1.3393663310620127,-0.3329648966369636,-0.7154535351247443,34.770582073882586
1.0418453650946091,-0.380284119350212,0.6883670161429484,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,0.8669268956654079,2.1734368929205883,62.45568942295216
-0.30054042892693583,-0.2877463976706715,-0.28628099119606376,-1.0352972853203666,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,54.67668526116681
-0.8369223005679542,1.6031229103427953,-0.987065001486064,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,64.4828613977973
-1.3235013730277891,0.07100821790468963,0.44247574671401835,3.398126099236514,0.0,1.0,1.187673024964172,-1.1732385485055292,2.0668186880114314,0.8612436052849299,53.34187750838817
0.8185914377306848,0.5578569211251287,1.019397984922084,-1.5815386827408051,0.0,1.0,0.6887932607175521,1.3393663310620127,-0.3329648966369636,0.650752551275578,55.00354986967111
0.6978053385671257,0.5277707653081357,0.8746482808618347,0.012105183578264272,1.0,0.0,1.187673024964172,1.3393663310620127,-0.3329648966369636,1.1448107987994152,58.55991387413289
0.5037461555507915,-0.43042771237853444,0.05806450732363495,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.2070977820455546,46.82062395625604
0.9244939417366489,0.48674418919405377,-1.0662192700354662,0.012105183578264272,0.0,1.0,0.6887932607175521,1.3393663310620127,-0.3329648966369636,-0.7154535351247443,47.4894133715782
-0.12422707090619585,-0.5566983966407644,-0.7223623781117515,-2.672087468969844,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,0.5713219648569545,57.18591507553142
0.9788763086586305,0.4106170979601459,-0.4682869482000903,0.012105183578264272,0.0,1.0,-1.3792901256138905,-1.1732385485055292,-0.3329648966369636,0.4561476145499507,39.08616783672061
0.8466412901430752,-0.23760280464234912,-0.7638939387703885,-1.365132237181936,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,1.146796563459881,53.64479937811537
-0.4883027062996722,-1.3585400342482108,0.3541601044899169,0.012105183578264272,1.0,0.0,-0.43595384412937266,1.3393663310620127,-0.3329648966369636,0.07885232906148958,43.96726711119165
-1.9188451793315873,3.0923876232839707,-0.9086436428306378,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,40.041999939926
-2.38367130502263,0.9184349400833381,-0.525698223228206,0.012105183578264272,0.0,1.0,0.10827862595784908,-0.16819659667851294,-0.3329648966369636,0.34017895837876055,45.14210661968148
0.842061722402277,0.18633848186983096,-0.28628099119606376,-1.658486637365103,0.0,1.0,1.795399283228236,1.3393663310620127,-0.3329648966369636,-0.7154535351247443,54.958007544779264
-2.0419210623655455,0.308050657674941,-0.28628099119606376,0.012105183578264272,0.0,1.0,3.682071846197271,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,54.85159829668866
-0.2026521684673692,-1.4164330916536378,2.3510952622763774,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,1.4013715929315689,64.32760218608249
1.0080710530062207,0.19272039370979968,-0.28628099119606376,0.012105183578264272,0.0,1.0,0.7432165077262745,1.3393663310620127,-0.3329648966369636,0.8759382637723752,53.62168983518402
-0.037215283831025084,-0.838414219290794,-0.9074221263406779,0.012105183578264272,1.0,0.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.12528427803437253,33.29368573348644
-2.1655693913671037,1.3250538944584618,-0.8226488819374602,0.012105183578264272,1.0,0.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.05459105612179768,40.99348408889509
0.43047307169801596,-0.440912281829911,-0.28628099119606376,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,44.136190679495485
-0.6085163594956314,1.5342894326402798,-0.28628099119606376,0.012105183578264272,0.0,1.0,-1.3792901256138905,-0.16819659667851294,-2.7327484812853586,-0.34927853173489043,47.23416075567043
-1.6618169398792744,3.051816898015601,-1.4403697709101864,0.012105183578264272,1.0,0.0,-0.43595384412937266,-0.16819659667851294,-2.7327484812853586,-0.7154535351247443,49.75047318005883
0.034340462118950664,0.2720384408636914,-0.8164191478386646,-1.6552403284408712,0.0,1.0,-0.43595384412937266,1.3393663310620127,-0.3329648966369636,-0.7154535351247443,61.05660240946696
1.1591967884525693,-0.33652243816185784,-0.29507590992377514,-0.6710345451663807,1.0,0.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,0.8096137241128247,64.39031145914822
-0.2971057531213372,-0.340169244927554,-0.2493911931992744,0.012105183578264272,0.0,1.0,-1.3792901256138905,-1.1732385485055292,-0.3329648966369636,-0.7154535351247443,43.21642218422247
-2.3252818163274496,0.7698275643812189,-0.7668255783462923,0.012105183578264272,0.0,1.0,0.10827862595784908,-0.16819659667851294,0.8669268956654079,-0.7154535351247443,65.62479783966128
0.8918645215834597,0.24012888166384985,-0.06640802300327997,1.7849397443081245,0.0,1.0,0.6887932607175521,1.3393663310620127,0.8669268956654079,-0.7154535351247443,65.40481515869314
0.9611304836630363,0.19272039370979968,0.37028412215738776,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,0.8572720759639988,56.45690013042248
0.28220956608966635,0.37825168791459224,-0.28628099119606376,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,51.67638972062186
0.7207031772711179,-0.03520502914621152,-0.28628099119606376,0.012105183578264272,1.0,0.0,-0.43595384412937266,-1.1732385485055292,-2.7327484812853586,-0.7154535351247443,32.91386894166587
-0.15342181525378576,-0.9601263950959038,-0.28628099119606376,0.012105183578264272,1.0,0.0,-0.43595384412937266,-1.1732385485055292,-2.7327484812853586,-0.7154535351247443,38.21149597856428
0.33143991930324984,-1.6475494704296327,1.0171992552401559,3.697609971190577,0.0,1.0,-0.43595384412937266,-0.16819659667851294,0.8669268956654079,-0.7154535351247443,51.53287989425468
0.38467739429003184,-0.5070106544581542,-0.9253784187430886,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,0.12253915159173244,47.18793698672295
0.4762687491060005,-0.4919675765496574,0.5365325164409314,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,66.32905981294934
0.9571233618898375,0.4534670774570759,-0.9080328845856578,0.012105183578264272,0.0,1.0,-0.43595384412937266,-2.807420934743946,-0.3329648966369636,-0.7154535351247443,49.37177023617291
-0.07385182575741285,0.7324477950328334,-0.9000930274009185,0.012105183578264272,1.0,0.0,-0.43595384412937266,-1.1732385485055292,-0.3329648966369636,-0.7154535351247443,46.29610789175836
-0.12422707090619585,-0.8730588835649078,0.733563126271465,-1.8845870237706692,0.0,1.0,-0.43595384412937266,-1.1732385485055292,-0.3329648966369636,0.7814158659342133,50.1561379959698
0.929073509477447,0.26611237986943476,1.7668439251285528,0.012105183578264272,0.0,1.0,-0.43595384412937266,1.3393663310620127,0.8669268956654079,1.4120947220980833,50.69612033193783
0.842061722402277,0.18633848186983096,-0.28628099119606376,0.012105183578264272,0.0,1.0,1.795399283228236,1.3393663310620127,-0.3329648966369636,-0.7154535351247443,48.61732455885405
0.842061722402277,0.491302697651174,-0.3684890509703656,-1.650742238956078,1.0,0.0,0.6887932607175521,1.3393663310620127,-0.3329648966369636,-0.7154535351247443,40.771704088587576
-0.3171413619873304,-1.3558049291739387,-0.28628099119606376,-0.4193494928163435,1.0,0.0,-0.43595384412937266,-1.1692816904274697,2.0668186880114314,-0.7154535351247443,57.603553993540345
0.458522924110407,-1.2240640347631644,-0.28628099119606376,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,0.14239679819638829,41.91247317980821
0.7619192869383041,0.5250356602338635,-0.38180358071092874,0.12024057687471394,1.0,0.0,1.187673024964172,1.3393663310620127,-0.3329648966369636,-0.7154535351247443,46.96580017318836
0.8792707102962644,0.48720004003976536,0.05574362599271101,0.7513235586925031,0.0,1.0,1.187673024964172,1.3393663310620127,-0.3329648966369636,1.9256134632944832,54.57774862173029
-0.1786094378281774,0.25608366126377063,-0.7134453077350442,0.012105183578264272,0.0,1.0,-0.43595384412937266,-1.1732385485055292,-0.3329648966369636,-0.7154535351247443,43.44467972679772
0.23068942900568384,-0.7476999009941018,-0.28628099119606376,-0.5697893103565783,0.0,1.0,-0.9711157730484742,-1.1732385485055292,0.8669268956654079,-0.7154535351247443,57.5315314713982
-0.6302693062644241,0.08741884835032251,-0.9102316142675856,0.012105183578264272,1.0,0.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,49.773692432210574
0.4321904096008158,-1.441504888167799,-0.28628099119606376,0.012105183578264272,0.0,1.0,-0.43595384412937266,-1.6757595244190375,0.8669268956654079,-0.7154535351247443,53.10106137236856
-0.03778772979862502,-1.2628113566486863,-0.620121447902107,0.012105183578264272,0.0,1.0,-0.43595384412937266,-1.1732385485055292,-0.3329648966369636,-0.7154535351247443,36.30597318443323
-1.1403186633958513,-0.12227254067720754,-0.8237482467784241,0.012105183578264272,1.0,0.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,64.58321228930188
-0.8329151787947553,-0.630546233646112,1.0523789301510016,0.9353849678496844,0.0,1.0,-0.43595384412937266,-0.16819659667851294,0.8669268956654079,-0.7154535351247443,57.97461174887966
-0.10476390800780225,-0.9168205647532617,0.03509999731238842,0.7860486978108968,0.0,1.0,-0.43595384412937266,-1.1732385485055292,-0.3329648966369636,2.050716636903815,51.13793600220464
1.0550116223494044,-0.6679260029944979,-1.0353149028394806,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,0.8493290173221364,69.32262279495191
-0.37381351277971103,0.7219632255814566,-0.2926328769438553,0.7724171206091021,0.0,1.0,-0.43595384412937266,-1.1732385485055292,-0.3329648966369636,1.9462654157633255,51.98435652243066
0.2696157548024707,0.2720384408636914,-1.203639875155956,0.012105183578264272,1.0,0.0,-1.3792901256138905,-1.1732385485055292,-2.7327484812853586,-0.7154535351247443,49.46936330657119
-0.8535232336283485,-0.357947427910323,-0.28628099119606376,-0.6806879630646935,1.0,0.0,-0.43595384412937266,-0.16819659667851294,2.0668186880114314,-0.7154535351247443,60.2055963730022
0.4974492499071935,-0.41994314292715784,1.8286526595205241,0.15807986254121006,1.0,0.0,-0.43595384412937266,-0.16819659667851294,0.8669268956654079,1.5431551896888118,52.79594113062949
-0.5312361538696577,-0.71123183333714,-0.28628099119606376,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,32.296310134805445
-0.8323427328271558,-0.5047314002295941,0.5756210441196485,-2.435103778149693,0.0,1.0,-0.43595384412937266,-0.16819659667851294,0.8669268956654079,-0.7154535351247443,59.33889312200476
0.8220261135362837,0.1184167058587398,-1.4413469841021544,0.012105183578264272,1.0,0.0,1.187673024964172,1.3393663310620127,-2.7327484812853586,-0.5315717275656312,26.098433222000963
-2.0596668873611397,0.8828785741178007,-0.28628099119606376,0.012105183578264272,1.0,0.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,44.08216734528799
0.8752635885230655,0.07055236705897751,-0.9007037856458984,0.012105183578264272,1.0,0.0,-0.43595384412937266,-1.1732385485055292,-0.3329648966369636,0.4124607920197078,32.65585435090831
-0.2982506450565367,0.493126101034022,-0.6283056083848385,0.012105183578264272,1.0,0.0,-0.43595384412937266,-1.1732385485055292,-0.3329648966369636,0.14239679819638829,44.91154312849941
-0.09560477252620554,-0.778697758502519,2.485584227820963,-0.1817815031408845,0.0,1.0,-0.43595384412937266,-1.1732385485055292,-0.3329648966369636,-0.7154535351247443,55.5325925390498
-0.949121710217516,0.19682305132120775,-1.0637762370555464,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.22298389932927928,49.71037849015261
0.9038858869030557,0.23237941728674527,-0.28628099119606376,0.012105183578264272,0.0,1.0,0.6887932607175521,1.3393663310620127,0.8669268956654079,-0.7154535351247443,52.30864366630672
-0.06583758221101538,0.708287700210096,-0.906811368095698,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,39.238975174034216
-2.2955146260122596,1.3619778129611357,-0.6978098966635573,0.012105183578264272,0.0,1.0,0.10827862595784908,-2.807420934743946,-0.3329648966369636,-0.7154535351247443,54.86937204256037
-1.20328771983183,0.2478783460409539,-0.28628099119606376,0.012105183578264272,0.0,1.0,-0.43595384412937266,-1.1732385485055292,-0.3329648966369636,-0.7154535351247443,56.83864498602335
0.9748691868854316,-2.0628295908732848,-0.28628099119606376,0.012105183578264272,0.0,1.0,-0.43595384412937266,-1.1732385485055292,-0.3329648966369636,-0.7154535351247443,49.86324075816321
0.9428122126998423,0.1662810446585021,-0.26050699325790977,0.012105183578264272,1.0,0.0,0.6887932607175521,1.3393663310620127,-0.3329648966369636,0.4521760852290195,45.22451172161918
0.9216317118986499,0.1981906038583436,-0.9094987043736098,-1.3806361410315675,0.0,1.0,-0.43595384412937266,1.3393663310620127,0.8669268956654079,0.2615426778243234,42.123089295539934
0.8792707102962644,0.48720004003976536,-0.9196372912402769,0.012105183578264272,1.0,0.0,1.187673024964172,1.3393663310620127,-0.3329648966369636,-0.7154535351247443,48.49531618267834
0.9101827925466538,0.2515251528066504,-0.9007037856458984,0.012105183578264272,0.0,1.0,0.6887932607175521,1.3393663310620127,-0.3329648966369636,0.589590999733238,55.95003513462713
-0.854668125563548,-0.6218850675775836,3.533767527855562,2.0100420670342314,0.0,1.0,-0.43595384412937266,-0.16819659667851294,0.8669268956654079,2.148019105266629,51.36663869268244
-0.9605706295695121,0.5168303450110469,0.48449591396863934,0.012105183578264272,0.0,1.0,-0.43595384412937266,1.3393663310620127,-0.3329648966369636,0.6900706915527964,68.98947044426066
-0.40930516277089896,-1.5080591116417543,0.9141032634875395,0.012105183578264272,0.0,1.0,1.187673024964172,-0.16819659667851294,-0.3329648966369636,1.163874139539885,56.23556802197184
0.8546555336894723,0.19910230554976788,-0.6250075138619466,0.012105183578264272,0.0,1.0,-0.43595384412937266,1.3393663310620127,-0.3329648966369636,-0.7154535351247443,55.89907821241387
-0.235854034588158,-0.7586403212911902,-0.28628099119606376,0.012105183578264272,1.0,0.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,45.45391941025163
0.2736228765756693,0.3983091251259211,-0.567229783886843,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-2.7327484812853586,-0.286528368464178,41.71191463517371
-1.6045723431192938,0.7670924593069472,-0.6864497933069302,0.012105183578264272,0.0,1.0,1.187673024964172,-0.16819659667851294,-0.3329648966369636,0.33303020560108443,43.78153911669467
0.39326408380402894,-0.05389491382040426,3.357624850003343,2.1501278387905556,0.0,1.0,-1.3792901256138905,-1.1732385485055292,0.8669268956654079,1.9585771566582117,60.446240867887866
1.0601636360578026,-0.5029079968467458,1.788953373596827,-1.6705088005138184,1.0,0.0,-0.43595384412937266,-0.16819659667851294,0.8669268956654079,0.0029961190317042722,48.832982628218815
-0.17746454589297753,-1.339850149574018,-1.0840534107888808,0.012105183578264272,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,50.48083383602303
0.3251430136596518,-1.3015586785342081,-0.28628099119606376,0.012105183578264272,1.0,0.0,-0.43595384412937266,-1.1732385485055292,-0.3329648966369636,-0.7154535351247443,37.36738666420146
1.0137955126822187,0.47443621635982897,0.20000472345697626,0.012105183578264272,0.0,1.0,0.6887932607175521,1.3393663310620127,-0.3329648966369636,-0.7154535351247443,29.63605792960578
0.08013613952693514,-1.0813827200553017,-0.7957755191583421,0.22400770426869715,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,0.9617232971044886,56.07601496284765
0.2673259709320716,-1.8353600188629857,-0.28628099119606376,-1.3399050142775457,0.0,1.0,-0.43595384412937266,-0.16819659667851294,-0.3329648966369636,-0.7154535351247443,57.90568645914935
1.051004500576206,0.4653191994455885,3.3726495028298493,0.4898238398520661,0.0,1.0,-1.3792901256138905,-1.1732385485055292,0.8669268956654079,2.253661785203398,63.37194496447148
0.8649595611062693,0.4972287586454301,-0.3192619364249813,0.012105183578264272,0.0,1.0,0.6887932607175521,1.3393663310620127,-0.3329648966369636,-0.7154535351247443,55.44109037209307
