X Coordinate (km),Y Coordinate (km),Measured Depth (m),Deviation (deg),Abandoned (False),Abandoned (True),Surface-Casing Weight (kg/m),Production-Casing Size (mm),Cumulative GAS Prod. (e3m3),Month Well Spudded,Classification
0.40828796016269026,-1.535295578895974,1.3752182243628597,-1.8568219522687208,1.0,0.0,1.1377714777395729,1.349176626592989,0.8573769748394352,-0.7170239412888337,1
0.9567072813624917,0.369717514306815,0.11359145943755353,0.00039628743088732446,0.0,1.0,0.6598280571667529,1.349176626592989,-2.801177481448496,-0.7170239412888337,0
1.0910843715831766,-0.4083480857986346,1.0233028975545788,2.7279166345048425,0.0,1.0,-0.4177171092156049,-1.1764285565998438,0.8573769748394352,0.3607860301300812,0
0.45652588998550053,-0.18105312040339847,-1.1087043065619562,0.00039628743088732446,1.0,0.0,-0.4177171092156049,-1.1764285565998438,-2.801177481448496,-0.4367933487199158,0
0.8028053147849561,0.1769024239016744,0.28050542092820063,0.00039628743088732446,0.0,1.0,1.1377714777395729,1.349176626592989,0.8573769748394352,-0.7170239412888337,0
-0.021259319688044075,-0.5739422222642259,0.33998748720486766,0.4661336411495844,0.0,1.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,1.1643532421546279,1
-0.3870636208443514,0.6972763267127241,-0.29525670223553696,0.8447216405898186,0.0,1.0,-0.4177171092156049,-1.1764285565998438,-0.3621411772417534,1.958339921099895,1
0.9928857287295995,0.588392510954527,1.007521941195463,1.8516894093178935,1.0,0.0,1.6939238216788541,1.349176626592989,-0.3621411772417534,-0.7170239412888337,1
0.7419336414371246,0.47315713927710196,-0.4213829611364696,0.00039628743088732446,0.0,1.0,1.1377714777395729,1.349176626592989,0.8573769748394352,1.0765316889279015,1
-1.5729127289884248,1.3306171883729034,-1.0703444434121057,0.00039628743088732446,0.0,1.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,0.5468080474194199,0
-2.13970840440644,1.034362472997476,-0.8615502515838053,0.00039628743088732446,1.0,0.0,1.1377714777395729,-0.16618648332271121,-0.3621411772417534,0.24502125542212366,0
-0.7482738334461057,-0.12887962535259573,-0.28603091236405376,-1.9037097776185232,0.0,1.0,-0.4177171092156049,-1.1764285565998438,-0.3621411772417534,-0.7170239412888337,1
0.8257757575577227,0.4727034567114427,-0.28603091236405376,-0.47018999494302677,0.0,1.0,0.6598280571667529,1.349176626592989,0.8573769748394352,-0.7170239412888337,1
-0.15333936563145176,-0.8466054442253778,0.2885172910797519,0.00039628743088732446,1.0,0.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,-0.7170239412888337,0
-0.9515622519850896,1.5588195188994585,-0.5863546510752256,0.00039628743088732446,1.0,0.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,-0.7170239412888337,0
0.02066173837225495,0.20548442553820093,-0.119845302705366,0.00039628743088732446,0.0,1.0,-0.4177171092156049,1.349176626592989,-0.3621411772417534,-0.7170239412888337,1
0.3284656715273266,0.2748978580840518,0.8817598582105102,0.00039628743088732446,0.0,1.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,1.0821203332241476,1
-0.8516408259235552,1.5742447261318695,-0.9853700630168671,0.00039628743088732446,0.0,1.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,-0.7170239412888337,1
0.7649040842098912,1.047065584835932,-0.8989389789577101,0.00039628743088732446,1.0,0.0,-1.3214646681169375,-1.1764285565998438,-0.3621411772417534,-0.7170239412888337,0
0.6810619680892931,0.4300572955394823,0.7715359476406862,3.6650593071539297,0.0,1.0,-1.3214646681169375,-1.1764285565998438,0.8573769748394352,1.4581562565858577,1
0.8062508812008712,0.51172015735813,-0.28894431969189066,0.00039628743088732446,0.0,1.0,0.6598280571667529,1.349176626592989,-0.3621411772417534,1.3356052709467443,1
0.37383229600354073,-0.5258518703043558,-0.9240671171603022,0.00039628743088732446,0.0,1.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,0.12526459193113312,0
0.6333982993358027,-0.23005083749458718,-0.28603091236405376,0.00039628743088732446,0.0,1.0,-0.4177171092156049,-0.16618648332271121,0.8573769748394352,0.3009076983845859,0
0.3824462120433282,-0.0748914000391562,3.3322995968371965,2.2466771705776427,0.0,1.0,-1.3214646681169375,-1.1764285565998438,0.8573769748394352,1.970714776327297,1
1.0175789547103233,-0.5258518703043558,1.0411475174375786,0.00039628743088732446,0.0,1.0,0.6598280571667529,1.349176626592989,0.8573769748394352,1.775910603715286,1
-0.027001930381235717,0.5688841606311836,-0.4757665645894222,-2.6210455657164893,0.0,1.0,-0.4177171092156049,-1.1764285565998438,-0.3621411772417534,0.8118694626128122,1
-1.9484794683231579,2.28198952856015,-0.8230689964619614,0.00039628743088732446,1.0,0.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,0.3607860301300812,0
0.873439426311213,0.20140128244726863,-0.27680512249257083,0.00039628743088732446,1.0,0.0,0.6598280571667529,1.349176626592989,-0.3621411772417534,-0.7170239412888337,0
1.0968269822763683,0.2159191245483618,-0.6869885958575865,0.00039628743088732446,1.0,0.0,-0.4177171092156049,-1.1764285565998438,-0.3621411772417534,-0.7170239412888337,0
-1.9220634591344765,2.7197932044212334,-1.029435348850398,0.00039628743088732446,1.0,0.0,-0.4177171092156049,-1.1764285565998438,-0.3621411772417534,-0.20406623266909085,0
0.39565421663766903,0.0648428301838631,-0.28603091236405376,-2.169505564060936,0.0,1.0,-0.4177171092156049,-1.1764285565998438,0.8573769748394352,-0.7170239412888337,1
1.0428464417603662,-0.4714099624252572,-0.906829457137268,0.00039628743088732446,1.0,0.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,-0.7170239412888337,0
-0.3439940406454141,-1.1855063207727659,-0.4717606295136467,0.00039628743088732446,0.0,1.0,0.0949858328534201,-0.16618648332271121,-0.3621411772417534,-0.7170239412888337,0
-1.626893269504426,0.2889620176194852,0.6224666060330393,0.00039628743088732446,0.0,1.0,1.1377714777395729,-0.16618648332271121,-0.3621411772417534,-0.7170239412888337,1
0.8774592537964474,0.15285724792173894,-0.28603091236405376,0.00039628743088732446,1.0,0.0,0.6598280571667529,1.349176626592989,-0.3621411772417534,-0.7170239412888337,0
0.022384521580212507,0.2494916344071391,-0.8157854781423696,-1.6256574750667998,0.0,1.0,-0.4177171092156049,1.349176626592989,-0.3621411772417534,-0.7170239412888337,1
0.8177361025872545,0.1374320406893278,0.4333379136676369,0.00039628743088732446,1.0,0.0,1.1377714777395729,1.349176626592989,-0.3621411772417534,0.5531950694722726,0
-2.3366799511829126,1.3360613791608136,-0.9311078515359076,0.00039628743088732446,0.0,1.0,1.1377714777395729,-0.16618648332271121,-0.3621411772417534,-0.7170239412888337,0
0.9440735378374705,0.4264278350142093,0.9855499942646944,-1.7388138451722526,0.0,1.0,-0.4177171092156049,-0.16618648332271121,0.8573769748394352,1.3847055029780502,1
1.162867005248072,-0.9441471958420959,-0.5870830029071847,-1.3458851296461822,0.0,1.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,-0.7170239412888337,0
-0.1631018038098775,-0.4450963736170262,-0.8849789021784924,0.00039628743088732446,0.0,1.0,-0.4177171092156049,-1.1764285565998438,-0.3621411772417534,0.15719970219539728,0
0.6879531009211233,-0.3992744344854515,-0.0005169942360525115,-0.026065178914043873,0.0,1.0,-0.4177171092156049,-1.1764285565998438,0.8573769748394352,-0.7170239412888337,1
0.602388201592568,-0.744526866952068,-0.28603091236405376,0.8560476216488885,0.0,1.0,-0.4177171092156049,-1.1764285565998438,0.8573769748394352,-0.7170239412888337,1
-1.3300002966664186,0.3538386245087446,-0.16840209150264518,0.00039628743088732446,0.0,1.0,-0.4177171092156049,-1.1764285565998438,-0.3621411772417534,-0.010459626691989488,0
0.3479905478841784,0.15784775614398971,-1.1508273208435957,0.00039628743088732446,0.0,1.0,-1.3214646681169375,-1.1764285565998438,-0.3621411772417534,-0.35815313969416535,0
1.0175789547103233,-0.5235834574760599,-0.9432470487352274,0.00039628743088732446,0.0,1.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,-0.7170239412888337,0
-1.8807166621434968,1.3664581110599765,-0.28603091236405376,1.27113087277851,0.0,1.0,-0.4177171092156049,-0.16618648332271121,2.0768951269649896,-0.7170239412888337,1
-0.32389490321924336,0.0035956838198772743,0.8304110540573872,0.34974397149667874,0.0,1.0,-0.4177171092156049,-0.16618648332271121,2.0768951269649896,1.2737309948097324,1
-2.2091939937940586,1.063851839765321,0.05277408146896148,-2.615017736539168,0.0,1.0,-0.4177171092156049,-0.16618648332271121,0.8573769748394352,1.0593665671608592,1
0.941776493560194,0.09342483182039013,-0.508178221111606,0.00039628743088732446,0.0,1.0,0.6598280571667529,1.349176626592989,0.8573769748394352,-0.7170239412888337,1
-2.2654715785873365,0.6727774681671298,0.2565912024455409,-0.6307020894507989,0.0,1.0,-0.4177171092156049,-1.1764285565998438,-0.3621411772417534,0.6881209103387886,1
-1.3753669211426325,0.7889202049758735,-0.8182133175822335,0.00039628743088732446,0.0,1.0,-0.4177171092156049,-1.1764285565998438,-0.3621411772417534,-0.08151524702997726,0
-0.43759859494443787,-0.7318237551136116,1.4348216826115197,-0.1328811355873735,0.0,1.0,-0.4177171092156049,1.349176626592989,0.8573769748394352,1.2948880053598073,1
-1.5568334190474884,0.20412337784122367,-0.28603091236405376,-0.09632117766356921,0.0,1.0,1.1377714777395729,1.349176626592989,-0.3621411772417534,-0.7170239412888337,0
1.0933814158604531,-0.9187409721651831,-0.28603091236405376,0.00039628743088732446,1.0,0.0,-0.4177171092156049,-1.1764285565998438,-0.3621411772417534,-0.7170239412888337,0
0.5374967007595021,0.26174106367993594,0.6967584928928764,0.00039628743088732446,1.0,0.0,-1.3214646681169375,-1.1764285565998438,-0.3621411772417534,1.2960855719947175,1
-2.4297102444126173,0.9091460848755493,0.34812074932841197,0.00039628743088732446,1.0,0.0,1.1377714777395729,-1.1764285565998438,-0.3621411772417534,0.8968966936914156,1
0.799359748369041,0.1759950587703559,-0.6611321058230355,-1.7827401874579463,0.0,1.0,1.1377714777395729,1.349176626592989,-0.3621411772417534,0.3607860301300812,0
0.17973205457366329,-0.2572717914341364,-0.28603091236405376,0.9699921568402511,0.0,1.0,-0.4177171092156049,-1.1764285565998438,-0.3621411772417534,1.434604112765963,1
0.4921300762832883,-0.08260400365536204,-0.7951488429035259,0.00039628743088732446,1.0,0.0,-1.3214646681169375,-1.1764285565998438,-0.3621411772417534,-0.3817052835140602,0
-1.360436133340334,0.44548250277189344,-0.0643691715044745,0.00039628743088732446,0.0,1.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,-0.7170239412888337,1
1.1088864647320702,-1.068456218832704,-0.4018388536455647,0.00039628743088732446,1.0,0.0,-0.4177171092156049,-0.16618648332271121,0.8573769748394352,0.3847373628282793,0
-0.8349872549132993,-0.2731506812322068,-0.9744447855374793,-2.3567375556957177,0.0,1.0,0.1036757132274715,-1.1764285565998438,0.8573769748394352,-0.7170239412888337,0
0.935459621797683,0.42325205705459495,0.027767335238362823,0.00039628743088732446,0.0,1.0,-0.4177171092156049,1.349176626592989,0.8573769748394352,-0.7170239412888337,0
0.35890150820124234,-1.6791129522099257,-0.28603091236405376,1.2055760434118623,1.0,0.0,-0.4177171092156049,-0.16618648332271121,0.8573769748394352,-0.7170239412888337,1
1.0543316631467496,-0.5145098061628769,1.2811394460681313,0.1479656488216629,0.0,1.0,0.6598280571667529,1.349176626592989,0.8573769748394352,1.5000710888077042,1
-1.057800549809135,0.12064578575993938,-0.9596349649543091,0.00039628743088732446,0.0,1.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,0.10131325923293502,0
0.4214959647570314,-1.455901129905622,-0.28603091236405376,0.00039628743088732446,0.0,1.0,-0.4177171092156049,-1.6815495932384104,0.8573769748394352,-0.7170239412888337,1
0.8791820370044047,0.0752775291940237,-0.28603091236405376,0.8546632169325015,0.0,1.0,1.1377714777395729,1.349176626592989,2.0768951269649896,-0.7170239412888337,1
0.8544888110236808,0.10431321339620973,-0.28603091236405376,0.00039628743088732446,0.0,1.0,0.6598280571667529,1.349176626592989,-0.3621411772417534,0.7663619304862359,1
-1.3047328096163753,0.5289600948531782,1.4008319304534242,0.00039628743088732446,1.0,0.0,-0.4177171092156049,-0.16618648332271121,0.8573769748394352,-0.7170239412888337,0
0.7689239116951255,0.4745181869740797,-0.9602419248142751,0.00039628743088732446,0.0,1.0,1.1377714777395729,1.349176626592989,-0.3621411772417534,0.7076811653756504,1
-0.7488480945154247,1.2870636620696245,-0.28603091236405376,0.00039628743088732446,0.0,1.0,1.1377714777395729,1.349176626592989,-0.3621411772417534,-0.7170239412888337,0
-0.66270893411755,-0.10392708424134224,-0.28603091236405376,-1.5787522976010244,0.0,1.0,0.0949858328534201,-0.16618648332271121,-0.3621411772417534,-0.7170239412888337,1
-0.5449854149071215,-0.7291016597196569,-0.28603091236405376,0.00039628743088732446,0.0,1.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,-0.7170239412888337,0
1.0175789547103233,-0.5235834574760599,-0.28603091236405376,0.28593621203957664,0.0,1.0,-0.4177171092156049,-0.16618648332271121,2.0768951269649896,-0.7170239412888337,1
0.8498947224691278,-0.37296084567722076,-0.28603091236405376,1.1235755667133156,0.0,1.0,-1.3214646681169375,-1.1764285565998438,-0.3621411772417534,-0.7170239412888337,1
0.729874158981422,-1.2993806447532137,-0.28603091236405376,-1.3819853405429254,0.0,1.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,-0.7170239412888337,1
-2.182777984605377,0.7707729023495072,-0.28384585686817626,1.1964198547841085,1.0,0.0,1.1377714777395729,-0.16618648332271121,-0.3621411772417534,0.5563885804986991,0
-0.1447254495916643,-0.912389416245955,-0.28603091236405376,0.00039628743088732446,0.0,1.0,-0.4177171092156049,-1.1764285565998438,0.8573769748394352,-0.7170239412888337,1
0.2187818072873665,0.3175440192560122,-0.4511239942748031,0.00039628743088732446,0.0,1.0,-1.3214646681169375,-1.1764285565998438,-0.3621411772417534,1.1751313418688167,1
0.7419336414371246,0.47315713927710196,-0.28603091236405376,0.00039628743088732446,0.0,1.0,1.1377714777395729,1.349176626592989,-0.3621411772417534,-0.7170239412888337,0
-1.212851038525309,0.4327793909334373,-0.28603091236405376,0.00039628743088732446,1.0,0.0,1.1377714777395729,1.349176626592989,-0.3621411772417534,-0.7170239412888337,0
-0.2055971229394958,1.1985955617660895,-0.28603091236405376,0.00039628743088732446,0.0,1.0,1.1377714777395729,1.349176626592989,-0.3621411772417534,-0.7170239412888337,0
0.7178146765257201,0.49992441065099197,-0.28603091236405376,0.00039628743088732446,1.0,0.0,-0.4177171092156049,-1.1764285565998438,-0.3621411772417534,-0.7170239412888337,0
0.3864660395285623,2.0746565960539165,-0.2781404341844959,0.00039628743088732446,0.0,1.0,-1.3214646681169375,-1.1764285565998438,0.8573769748394352,-0.7170239412888337,1
-2.1644016303871636,1.1872534976246107,-0.893961908105989,0.3216604777132782,1.0,0.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,-0.09828117991871589,0
-0.7143924303562749,-0.10846390989793378,-1.029435348850398,0.00039628743088732446,0.0,1.0,-0.4177171092156049,-0.16618648332271121,-2.801177481448496,-0.7170239412888337,0
0.927419966827215,0.30529458998321485,-1.0758070821517995,0.00039628743088732446,1.0,0.0,1.1377714777395729,1.349176626592989,-0.3621411772417534,-0.7170239412888337,0
1.0905101105138573,-0.14203641975671108,-0.28603091236405376,0.00039628743088732446,0.0,1.0,1.1377714777395729,1.349176626592989,-0.3621411772417534,-0.7170239412888337,0
0.8843503866282776,0.09387851438604887,-0.8157854781423696,0.00039628743088732446,1.0,0.0,1.1377714777395729,1.349176626592989,-0.3621411772417534,0.10251082586784496,0
-0.3302117749817543,-1.370608807561701,-0.28603091236405376,-0.3680175593723382,1.0,0.0,-0.4177171092156049,-1.1724512256026893,2.0768951269649896,-0.7170239412888337,1
1.041123658552409,-0.6483461630323274,0.2788059333202961,0.7810761011139409,1.0,0.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,-0.7170239412888337,0
-0.7195607799801474,-0.08441873391799855,0.04136323610160077,1.2175894867243766,0.0,1.0,-0.4177171092156049,-0.16618648332271121,0.8573769748394352,-0.7170239412888337,1
0.9124891790249166,0.1759950587703559,-0.9082861608011864,-1.34622083135363,0.0,1.0,-0.4177171092156049,1.349176626592989,0.8573769748394352,0.26498069933728874,0
0.9595785867090876,-0.6111441926482768,-0.28603091236405376,0.00039628743088732446,0.0,1.0,-0.4177171092156049,-0.16618648332271121,0.8573769748394352,-0.7170239412888337,1
-1.664794500079491,1.2675553117462812,-0.28603091236405376,0.00039628743088732446,1.0,0.0,1.1377714777395729,-0.16618648332271121,-0.3621411772417534,-0.7170239412888337,0
0.9521131928079387,0.17055086798244637,0.1279157121327511,1.2055760434118623,0.0,1.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,-0.7170239412888337,1
0.6265071665039725,-0.21961613848442657,-0.28603091236405376,0.7093256669241433,0.0,1.0,-0.4177171092156049,-0.16618648332271121,0.8573769748394352,-0.7170239412888337,1
0.7809833941508282,1.0398066637853856,-0.28603091236405376,0.00039628743088732446,1.0,0.0,-1.3214646681169375,-1.1764285565998438,-2.801177481448496,-0.7170239412888337,0
1.1238172525343686,0.22907591895247714,4.8470286233683195,1.1054882821496612,0.0,1.0,0.6598280571667529,1.349176626592989,2.0768951269649896,2.2305867361027465,1
0.7224087650802732,-0.7767383291138681,-0.383630057846585,1.1069787654138221,0.0,1.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,1.3547663371053025,1
1.0979755044150061,0.13879308838630555,-0.28603091236405376,0.00039628743088732446,0.0,1.0,1.1377714777395729,1.349176626592989,-0.3621411772417534,-0.7170239412888337,1
0.4364267525593298,-0.47367837525355294,-0.8803660072427509,0.00039628743088732446,1.0,0.0,-0.4177171092156049,-0.16618648332271121,-0.3621411772417534,-0.19049381080677857,0
